CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Segment_Name
17095.0,23,3,1324.16,3,3,3,333,🔄 Loyal Regulars
17096.0,15,4,1022.13,4,3,3,433,🔄 Loyal Regulars
17097.0,2,8,954.42,4,4,3,443,🏆 High-Value Champions
17100.0,18,2,971.74,3,2,3,323,🛒 Occasional Shoppers
17101.0,10,4,1621.73,4,3,3,433,🔄 Loyal Regulars
17102.0,262,1,25.5,1,2,1,121,⚠️ At-Risk / Lost
17105.0,159,2,665.78,1,2,2,122,🛒 Occasional Shoppers
17107.0,33,6,10797.48,3,4,4,344,🏆 High-Value Champions
17109.0,29,6,881.29,3,4,3,343,🔄 Loyal Regulars
17110.0,165,1,163.29999999999998,1,2,1,121,⚠️ At-Risk / Lost
17111.0,47,1,231.61,3,2,1,321,🛒 Occasional Shoppers
17114.0,6,8,801.12,4,4,3,443,🏆 High-Value Champions
17115.0,8,3,837.5,4,3,3,433,🔄 Loyal Regulars
17117.0,288,1,116.19999999999999,1,2,1,121,⚠️ At-Risk / Lost
17118.0,318,1,157.02,1,2,1,121,⚠️ At-Risk / Lost
17119.0,3,2,606.91,4,2,2,422,🛒 Occasional Shoppers
17120.0,233,1,307.46,1,2,2,122,🛒 Occasional Shoppers
17122.0,119,1,138.32,2,2,1,221,🛒 Occasional Shoppers
17123.0,162,1,345.29999999999995,1,2,2,122,🛒 Occasional Shoppers
17124.0,185,1,294.24,1,2,1,121,⚠️ At-Risk / Lost
17125.0,50,1,230.5,3,2,1,321,🛒 Occasional Shoppers
17126.0,152,5,989.45,1,4,3,143,🛒 Occasional Shoppers
17128.0,335,1,157.09,1,2,1,121,⚠️ At-Risk / Lost
17131.0,5,5,2463.17,4,4,4,444,🏆 High-Value Champions
17133.0,16,7,4892.240000000001,4,4,4,444,🏆 High-Value Champions
17134.0,107,2,413.2,2,2,2,222,🛒 Occasional Shoppers
17135.0,16,7,1139.73,4,4,3,443,🏆 High-Value Champions
17138.0,276,1,380.5,1,2,2,122,🛒 Occasional Shoppers
17139.0,16,12,10650.77,4,4,4,444,🏆 High-Value Champions
17140.0,247,1,454.12,1,2,2,122,🛒 Occasional Shoppers
17142.0,239,1,579.0,1,2,2,122,🛒 Occasional Shoppers
17144.0,1,2,984.57,4,2,3,423,🛒 Occasional Shoppers
17146.0,106,3,749.78,2,3,3,233,🛒 Occasional Shoppers
17147.0,23,4,1714.59,3,3,4,334,🔄 Loyal Regulars
17148.0,52,1,124.88,2,2,1,221,🛒 Occasional Shoppers
17152.0,195,3,1689.5,1,3,4,134,🛒 Occasional Shoppers
17153.0,24,1,213.78,3,2,1,321,🛒 Occasional Shoppers
17154.0,75,1,329.34,2,2,2,222,🛒 Occasional Shoppers
17155.0,18,2,251.70000000000002,3,2,1,321,🛒 Occasional Shoppers
17157.0,8,2,319.0,4,2,2,422,🛒 Occasional Shoppers
17158.0,32,3,1266.97,3,3,3,333,🔄 Loyal Regulars
17159.0,22,3,1538.88,3,3,3,333,🔄 Loyal Regulars
17160.0,31,6,3518.03,3,4,4,344,🏆 High-Value Champions
17162.0,29,10,1715.46,3,4,4,344,🏆 High-Value Champions
17163.0,22,2,293.1,3,2,1,321,🛒 Occasional Shoppers
17164.0,33,7,2467.35,3,4,4,344,🏆 High-Value Champions
17165.0,284,1,158.68,1,2,1,121,⚠️ At-Risk / Lost
17166.0,39,2,206.34,3,2,1,321,🛒 Occasional Shoppers
17169.0,58,2,835.78,2,2,3,223,🛒 Occasional Shoppers
17171.0,289,1,224.91,1,2,1,121,⚠️ At-Risk / Lost
17172.0,79,1,317.76,2,2,2,222,🛒 Occasional Shoppers
17173.0,5,8,3766.6,4,4,4,444,🏆 High-Value Champions
17174.0,218,1,59.9,1,2,1,121,⚠️ At-Risk / Lost
17175.0,44,4,1443.69,3,3,3,333,🔄 Loyal Regulars
17176.0,202,1,306.13,1,2,1,121,⚠️ At-Risk / Lost
17179.0,178,3,711.79,1,3,3,133,🛒 Occasional Shoppers
17180.0,56,4,783.97,2,3,3,233,🛒 Occasional Shoppers
17181.0,57,2,239.92000000000002,2,2,1,221,🛒 Occasional Shoppers
17183.0,8,6,3347.31,4,4,4,444,🏆 High-Value Champions
17186.0,47,2,144.0,3,2,1,321,🛒 Occasional Shoppers
17187.0,227,1,203.95,1,2,1,121,⚠️ At-Risk / Lost
17188.0,11,7,2474.23,4,4,4,444,🏆 High-Value Champions
17189.0,106,2,383.75,2,2,2,222,🛒 Occasional Shoppers
17190.0,59,2,444.74,2,3,2,232,🛒 Occasional Shoppers
17191.0,28,7,2093.68,3,4,4,344,🏆 High-Value Champions
17193.0,36,7,1699.3000000000002,3,4,4,344,🏆 High-Value Champions
17194.0,274,2,262.62,1,3,1,131,🛒 Occasional Shoppers
17197.0,30,1,1013.01,3,2,3,323,🛒 Occasional Shoppers
17198.0,24,3,692.22,3,3,3,333,🔄 Loyal Regulars
17201.0,54,1,289.78,2,2,1,221,🛒 Occasional Shoppers
17203.0,36,6,3560.08,3,4,4,344,🏆 High-Value Champions
17204.0,175,4,1564.56,1,3,3,133,🛒 Occasional Shoppers
17205.0,54,1,384.08,2,2,2,222,🛒 Occasional Shoppers
17206.0,53,1,204.24,2,2,1,221,🛒 Occasional Shoppers
17211.0,27,8,2317.2200000000003,3,4,4,344,🏆 High-Value Champions
17212.0,253,1,226.85,1,2,1,121,⚠️ At-Risk / Lost
17213.0,40,7,2781.23,3,4,4,344,🏆 High-Value Champions
17214.0,60,6,1059.1200000000001,2,4,3,243,🛒 Occasional Shoppers
17217.0,234,1,113.5,1,2,1,121,⚠️ At-Risk / Lost
17218.0,4,10,1951.97,4,4,4,444,🏆 High-Value Champions
17219.0,32,1,114.23,3,2,1,321,🛒 Occasional Shoppers
17220.0,24,14,3187.55,3,4,4,344,🏆 High-Value Champions
17221.0,7,2,334.48,4,3,2,432,🛒 Occasional Shoppers
17222.0,65,1,328.65,2,2,2,222,🛒 Occasional Shoppers
17223.0,310,2,416.89,1,3,2,132,🛒 Occasional Shoppers
17226.0,309,1,393.49,1,2,2,122,🛒 Occasional Shoppers
17227.0,19,6,939.32,3,4,3,343,🔄 Loyal Regulars
17228.0,16,8,1906.09,4,4,4,444,🏆 High-Value Champions
17229.0,96,2,318.76,2,3,2,232,🛒 Occasional Shoppers
17230.0,264,8,3638.41,1,4,4,144,🛒 Occasional Shoppers
17231.0,12,10,3124.72,4,4,4,444,🏆 High-Value Champions
17232.0,3,2,417.77,4,3,2,432,🛒 Occasional Shoppers
17233.0,35,1,190.88,3,2,1,321,🛒 Occasional Shoppers
17234.0,183,1,149.89000000000001,1,2,1,121,⚠️ At-Risk / Lost
17235.0,25,2,550.06,3,3,2,332,🛒 Occasional Shoppers
17236.0,13,6,916.13,4,4,3,443,🏆 High-Value Champions
17237.0,11,2,314.69,4,3,2,432,🛒 Occasional Shoppers
17238.0,3,17,3719.1,4,4,4,444,🏆 High-Value Champions
17239.0,313,1,382.5,1,2,2,122,🛒 Occasional Shoppers
17242.0,108,2,1135.04,2,3,3,233,🛒 Occasional Shoppers
17243.0,1,26,8540.05,4,4,4,444,🏆 High-Value Champions
17244.0,53,1,954.9,2,2,3,223,🛒 Occasional Shoppers
17245.0,205,1,171.45,1,2,1,121,⚠️ At-Risk / Lost
17247.0,15,1,280.09000000000003,4,2,1,421,🛒 Occasional Shoppers
17248.0,120,1,318.65,2,2,2,222,🛒 Occasional Shoppers
17250.0,4,2,381.97,4,3,2,432,🛒 Occasional Shoppers
17251.0,363,1,269.83,1,2,1,121,⚠️ At-Risk / Lost
17252.0,117,2,348.91,2,3,2,232,🛒 Occasional Shoppers
17253.0,18,1,178.26,3,2,1,321,🛒 Occasional Shoppers
17254.0,5,2,271.19,4,3,1,431,🛒 Occasional Shoppers
17255.0,41,2,291.48,3,3,1,331,🛒 Occasional Shoppers
17256.0,107,2,240.0,2,3,1,231,🛒 Occasional Shoppers
17259.0,148,2,581.23,1,3,2,132,🛒 Occasional Shoppers
17262.0,52,5,1253.3600000000001,2,4,3,243,🛒 Occasional Shoppers
17263.0,208,1,63.440000000000005,1,2,1,121,⚠️ At-Risk / Lost
17265.0,139,2,550.01,2,3,2,232,🛒 Occasional Shoppers
17266.0,2,3,296.58,4,3,1,431,🛒 Occasional Shoppers
17267.0,127,2,317.2,2,3,2,232,🛒 Occasional Shoppers
17268.0,108,4,763.64,2,3,3,233,🛒 Occasional Shoppers
17272.0,42,4,2148.63,3,3,4,334,🔄 Loyal Regulars
17274.0,35,1,107.82,3,2,1,321,🛒 Occasional Shoppers
17277.0,228,2,1065.3500000000001,1,3,3,133,🛒 Occasional Shoppers
17278.0,241,1,246.04,1,2,1,121,⚠️ At-Risk / Lost
17279.0,58,1,187.82999999999998,2,2,1,221,🛒 Occasional Shoppers
17282.0,130,3,1685.46,2,3,4,234,🛒 Occasional Shoppers
17284.0,60,6,1647.48,2,4,3,243,🛒 Occasional Shoppers
17286.0,22,1,151.37,3,2,1,321,🛒 Occasional Shoppers
17287.0,26,7,1049.06,3,4,3,343,🔄 Loyal Regulars
17288.0,9,7,1417.63,4,4,3,443,🏆 High-Value Champions
17289.0,32,3,931.02,3,3,3,333,🔄 Loyal Regulars
17290.0,4,2,513.01,4,3,2,432,🛒 Occasional Shoppers
17291.0,308,1,550.8000000000001,1,2,2,122,🛒 Occasional Shoppers
17293.0,8,9,1854.06,4,4,4,444,🏆 High-Value Champions
17295.0,29,3,547.0,3,3,2,332,🛒 Occasional Shoppers
17297.0,17,1,128.18,4,2,1,421,🛒 Occasional Shoppers
17298.0,101,2,498.42,2,3,2,232,🛒 Occasional Shoppers
17299.0,12,4,656.61,4,3,2,432,🛒 Occasional Shoppers
17301.0,21,1,163.24,3,2,1,321,🛒 Occasional Shoppers
17302.0,15,5,1135.63,4,4,3,443,🏆 High-Value Champions
17303.0,361,1,250.04,1,2,1,121,⚠️ At-Risk / Lost
17306.0,11,19,8631.31,4,4,4,444,🏆 High-Value Champions
17309.0,95,1,82.75,2,2,1,221,🛒 Occasional Shoppers
17311.0,78,2,1384.85,2,3,3,233,🛒 Occasional Shoppers
17312.0,139,3,644.3,2,3,2,232,🛒 Occasional Shoppers
17313.0,31,1,2328.84,3,2,4,324,🛒 Occasional Shoppers
17314.0,25,8,2527.92,3,4,4,344,🏆 High-Value Champions
17315.0,2,38,6281.23,4,4,4,444,🏆 High-Value Champions
17317.0,46,3,2600.34,3,3,4,334,🔄 Loyal Regulars
17320.0,100,3,1200.6200000000001,2,3,3,233,🛒 Occasional Shoppers
17321.0,8,2,657.16,4,3,2,432,🛒 Occasional Shoppers
17323.0,15,7,906.52,4,4,3,443,🏆 High-Value Champions
17324.0,18,4,986.48,3,3,3,333,🔄 Loyal Regulars
17325.0,280,1,96.8,1,2,1,121,⚠️ At-Risk / Lost
17329.0,14,2,523.11,4,3,2,432,🛒 Occasional Shoppers
17330.0,23,2,363.9,3,3,2,332,🛒 Occasional Shoppers
17331.0,124,1,175.2,2,2,1,221,🛒 Occasional Shoppers
17333.0,86,1,494.25,2,2,2,222,🛒 Occasional Shoppers
17334.0,302,2,307.02,1,3,2,132,🛒 Occasional Shoppers
17337.0,151,4,1981.06,1,3,4,134,🛒 Occasional Shoppers
17338.0,17,8,6493.54,4,4,4,444,🏆 High-Value Champions
17339.0,94,2,243.36,2,3,1,231,🛒 Occasional Shoppers
17340.0,30,11,12353.29,3,4,4,344,🏆 High-Value Champions
17341.0,157,3,682.29,1,3,3,133,🛒 Occasional Shoppers
17343.0,355,1,193.64,1,2,1,121,⚠️ At-Risk / Lost
17344.0,46,1,157.62,3,2,1,321,🛒 Occasional Shoppers
17345.0,15,4,519.6899999999999,4,3,2,432,🛒 Occasional Shoppers
17346.0,4,15,2622.88,4,4,4,444,🏆 High-Value Champions
17347.0,86,1,228.96,2,2,1,221,🛒 Occasional Shoppers
17348.0,15,5,1156.6,4,4,3,443,🏆 High-Value Champions
17349.0,179,1,98.25,1,2,1,121,⚠️ At-Risk / Lost
17350.0,8,4,1281.32,4,3,3,433,🔄 Loyal Regulars
17351.0,36,3,587.15,3,3,2,332,🛒 Occasional Shoppers
17353.0,129,2,1740.0,2,3,4,234,🛒 Occasional Shoppers
17354.0,51,1,1393.06,2,2,3,223,🛒 Occasional Shoppers
17356.0,312,1,178.22,1,2,1,121,⚠️ At-Risk / Lost
17357.0,24,2,384.39,3,3,2,332,🛒 Occasional Shoppers
17358.0,303,2,360.81,1,3,2,132,🛒 Occasional Shoppers
17359.0,11,1,127.86,4,2,1,421,🛒 Occasional Shoppers
17360.0,17,3,568.24,4,3,2,432,🛒 Occasional Shoppers
17361.0,49,3,488.2,3,3,2,332,🛒 Occasional Shoppers
17362.0,239,2,312.23,1,3,2,132,🛒 Occasional Shoppers
17364.0,1,11,4462.68,4,4,4,444,🏆 High-Value Champions
17365.0,13,8,4767.36,4,4,4,444,🏆 High-Value Champions
17367.0,238,1,167.55,1,2,1,121,⚠️ At-Risk / Lost
17368.0,23,8,1878.87,3,4,4,344,🏆 High-Value Champions
17370.0,73,4,446.18,2,3,2,232,🛒 Occasional Shoppers
17371.0,17,3,418.4,4,3,2,432,🛒 Occasional Shoppers
17372.0,41,8,1337.18,3,4,3,343,🔄 Loyal Regulars
17373.0,40,4,646.92,3,3,2,332,🛒 Occasional Shoppers
17374.0,219,2,495.77,1,3,2,132,🛒 Occasional Shoppers
17375.0,199,3,400.1,1,3,2,132,🛒 Occasional Shoppers
17376.0,71,2,203.2,2,3,1,231,🛒 Occasional Shoppers
17377.0,24,20,4058.32,3,4,4,344,🏆 High-Value Champions
17379.0,11,1,389.71999999999997,4,2,2,422,🛒 Occasional Shoppers
17381.0,9,29,20275.61,4,4,4,444,🏆 High-Value Champions
17382.0,65,1,65.4,2,2,1,221,🛒 Occasional Shoppers
17383.0,4,1,193.39000000000001,4,2,1,421,🛒 Occasional Shoppers
17384.0,19,2,336.4,3,3,2,332,🛒 Occasional Shoppers
17385.0,15,1,256.11,4,2,1,421,🛒 Occasional Shoppers
17386.0,8,6,2686.42,4,4,4,444,🏆 High-Value Champions
17387.0,20,2,746.81,3,3,3,333,🔄 Loyal Regulars
17388.0,78,4,1259.56,2,3,3,233,🛒 Occasional Shoppers
17389.0,1,34,31833.68,4,4,4,444,🏆 High-Value Champions
17391.0,164,2,508.8,1,3,2,132,🛒 Occasional Shoppers
17392.0,307,2,417.27,1,3,2,132,🛒 Occasional Shoppers
17394.0,219,1,203.86999999999998,1,2,1,121,⚠️ At-Risk / Lost
17396.0,39,8,7330.8,3,4,4,344,🏆 High-Value Champions
17397.0,22,2,681.41,3,3,3,333,🔄 Loyal Regulars
17398.0,115,3,653.38,2,3,2,232,🛒 Occasional Shoppers
17400.0,126,5,2097.84,2,4,4,244,🛒 Occasional Shoppers
17402.0,5,13,2633.85,4,4,4,444,🏆 High-Value Champions
17403.0,36,1,263.92,3,2,1,321,🛒 Occasional Shoppers
17404.0,4,15,31906.82,4,4,4,444,🏆 High-Value Champions
17405.0,1,3,1031.41,4,3,3,433,🔄 Loyal Regulars
17406.0,333,3,2184.42,1,3,4,134,🛒 Occasional Shoppers
17408.0,163,1,32.65,1,2,1,121,⚠️ At-Risk / Lost
17409.0,185,2,771.85,1,3,3,133,🛒 Occasional Shoppers
17410.0,16,5,1214.72,4,4,3,443,🏆 High-Value Champions
17411.0,12,3,778.94,4,3,3,433,🔄 Loyal Regulars
17412.0,3,7,1258.06,4,4,3,443,🏆 High-Value Champions
17414.0,44,2,778.0,3,3,3,333,🔄 Loyal Regulars
17415.0,80,1,507.84,2,2,2,222,🛒 Occasional Shoppers
17416.0,30,7,6893.42,3,4,4,344,🏆 High-Value Champions
17418.0,42,2,463.46000000000004,3,3,2,332,🛒 Occasional Shoppers
17419.0,11,12,4226.57,4,4,4,444,🏆 High-Value Champions
17420.0,50,3,598.83,3,3,2,332,🛒 Occasional Shoppers
17422.0,16,6,1979.37,4,4,4,444,🏆 High-Value Champions
17423.0,46,2,698.41,3,3,3,333,🔄 Loyal Regulars
17425.0,19,2,759.17,3,3,3,333,🔄 Loyal Regulars
17426.0,8,6,5037.26,4,4,4,444,🏆 High-Value Champions
17427.0,72,1,100.8,2,2,1,221,🛒 Occasional Shoppers
17428.0,1,28,17256.85,4,4,4,444,🏆 High-Value Champions
17429.0,128,3,524.9200000000001,2,3,2,232,🛒 Occasional Shoppers
17430.0,33,2,265.76,3,3,1,331,🛒 Occasional Shoppers
17431.0,313,1,403.3,1,2,2,122,🛒 Occasional Shoppers
17432.0,18,2,365.76,3,3,2,332,🛒 Occasional Shoppers
17433.0,88,1,303.15999999999997,2,2,1,221,🛒 Occasional Shoppers
17434.0,2,7,2373.82,4,4,4,444,🏆 High-Value Champions
17436.0,2,2,216.29999999999998,4,3,1,431,🛒 Occasional Shoppers
17438.0,254,1,388.45000000000005,1,2,2,122,🛒 Occasional Shoppers
17440.0,157,3,186.42000000000002,1,3,1,131,🛒 Occasional Shoppers
17442.0,37,6,2248.56,3,4,4,344,🏆 High-Value Champions
17443.0,220,1,534.24,1,2,2,122,🛒 Occasional Shoppers
17444.0,148,3,2940.04,1,3,4,134,🛒 Occasional Shoppers
17446.0,177,2,120.9,1,3,1,131,🛒 Occasional Shoppers
17447.0,40,2,541.53,3,3,2,332,🛒 Occasional Shoppers
17449.0,2,7,2519.21,4,4,4,444,🏆 High-Value Champions
17450.0,8,46,194390.79,4,4,4,444,🏆 High-Value Champions
17451.0,1,7,1721.4,4,4,4,444,🏆 High-Value Champions
17453.0,18,2,486.71999999999997,3,3,2,332,🛒 Occasional Shoppers
17454.0,192,4,517.53,1,3,2,132,🛒 Occasional Shoppers
17455.0,204,1,131.7,1,2,1,121,⚠️ At-Risk / Lost
17456.0,365,1,249.86,1,2,1,121,⚠️ At-Risk / Lost
17457.0,127,5,1737.7,2,4,4,244,🛒 Occasional Shoppers
17458.0,15,1,316.5,4,2,2,422,🛒 Occasional Shoppers
17459.0,43,2,657.3,3,3,2,332,🛒 Occasional Shoppers
17460.0,94,6,622.4300000000001,2,4,2,242,🛒 Occasional Shoppers
17461.0,23,3,735.82,3,3,3,333,🔄 Loyal Regulars
17462.0,60,2,675.69,2,3,3,233,🛒 Occasional Shoppers
17463.0,16,5,1875.86,4,4,4,444,🏆 High-Value Champions
17464.0,158,1,289.96000000000004,1,2,1,121,⚠️ At-Risk / Lost
17466.0,10,2,763.28,4,3,3,433,🔄 Loyal Regulars
17468.0,10,2,137.0,4,3,1,431,🛒 Occasional Shoppers
17469.0,16,5,1870.97,4,4,4,444,🏆 High-Value Champions
17470.0,45,5,1125.07,3,4,3,343,🔄 Loyal Regulars
17472.0,191,3,697.54,1,3,3,133,🛒 Occasional Shoppers
17475.0,79,1,194.37,2,2,1,221,🛒 Occasional Shoppers
17480.0,78,1,511.82,2,2,2,222,🛒 Occasional Shoppers
17481.0,4,4,1255.59,4,3,3,433,🔄 Loyal Regulars
17483.0,65,3,414.04,2,3,2,232,🛒 Occasional Shoppers
17486.0,261,1,396.87,1,2,2,122,🛒 Occasional Shoppers
17489.0,59,2,376.64,2,3,2,232,🛒 Occasional Shoppers
17490.0,1,7,2092.32,4,4,4,444,🏆 High-Value Champions
17491.0,1,10,3558.87,4,4,4,444,🏆 High-Value Champions
17492.0,248,1,374.57,1,2,2,122,🛒 Occasional Shoppers
17495.0,8,2,497.56,4,3,2,432,🛒 Occasional Shoppers
17496.0,359,1,271.05,1,2,1,121,⚠️ At-Risk / Lost
17498.0,76,1,272.22,2,2,1,221,🛒 Occasional Shoppers
17499.0,290,1,622.88,1,2,2,122,🛒 Occasional Shoppers
17500.0,17,3,1138.0,4,3,3,433,🔄 Loyal Regulars
17501.0,221,2,288.6,1,3,1,131,🛒 Occasional Shoppers
17502.0,9,4,689.1,4,3,3,433,🔄 Loyal Regulars
17503.0,3,2,558.96,4,3,2,432,🛒 Occasional Shoppers
17504.0,206,9,2997.0299999999997,1,4,4,144,🛒 Occasional Shoppers
17505.0,162,2,1145.84,1,3,3,133,🛒 Occasional Shoppers
17506.0,76,1,302.2,2,2,1,221,🛒 Occasional Shoppers
17507.0,262,2,605.58,1,3,2,132,🛒 Occasional Shoppers
17508.0,281,1,387.31,1,2,2,122,🛒 Occasional Shoppers
17509.0,58,8,6083.64,2,4,4,244,🛒 Occasional Shoppers
17510.0,25,1,308.48,3,2,2,322,🛒 Occasional Shoppers
17511.0,3,31,91062.38,4,4,4,444,🏆 High-Value Champions
17512.0,29,10,2924.9900000000002,3,4,4,344,🏆 High-Value Champions
17513.0,72,1,513.2,2,2,2,222,🛒 Occasional Shoppers
17514.0,128,1,208.65,2,2,1,221,🛒 Occasional Shoppers
17515.0,31,4,639.02,3,3,2,332,🛒 Occasional Shoppers
17516.0,15,5,764.88,4,4,3,443,🏆 High-Value Champions
17517.0,309,1,153.94,1,2,1,121,⚠️ At-Risk / Lost
17519.0,17,6,1844.02,4,4,4,444,🏆 High-Value Champions
17520.0,54,1,546.81,2,2,2,222,🛒 Occasional Shoppers
17521.0,30,3,723.2099999999999,3,3,3,333,🔄 Loyal Regulars
17522.0,2,5,1070.71,4,4,3,443,🏆 High-Value Champions
17523.0,11,4,652.74,4,3,2,432,🛒 Occasional Shoppers
17524.0,361,1,145.0,1,2,1,121,⚠️ At-Risk / Lost
17525.0,360,1,422.70000000000005,1,2,2,122,🛒 Occasional Shoppers
17526.0,5,4,1195.8999999999999,4,3,3,433,🔄 Loyal Regulars
17527.0,54,4,939.37,2,3,3,233,🛒 Occasional Shoppers
17528.0,1,8,3628.5,4,4,4,444,🏆 High-Value Champions
17530.0,1,10,2367.12,4,4,4,444,🏆 High-Value Champions
17531.0,190,1,296.7,1,2,1,121,⚠️ At-Risk / Lost
17534.0,54,1,223.36,2,2,1,221,🛒 Occasional Shoppers
17535.0,280,1,164.4,1,2,1,121,⚠️ At-Risk / Lost
17536.0,177,1,76.5,1,2,1,121,⚠️ At-Risk / Lost
17537.0,30,2,887.67,3,3,3,333,🔄 Loyal Regulars
17538.0,26,1,98.42,3,2,1,321,🛒 Occasional Shoppers
17540.0,25,2,578.9,3,3,2,332,🛒 Occasional Shoppers
17542.0,270,1,170.75,1,2,1,121,⚠️ At-Risk / Lost
17545.0,43,3,642.32,3,3,2,332,🛒 Occasional Shoppers
17548.0,234,1,103.3,1,2,1,121,⚠️ At-Risk / Lost
17549.0,24,2,148.86,3,3,1,331,🛒 Occasional Shoppers
17550.0,197,3,267.16,1,3,1,131,🛒 Occasional Shoppers
17551.0,359,1,290.34,1,2,1,121,⚠️ At-Risk / Lost
17552.0,60,4,930.41,2,3,3,233,🛒 Occasional Shoppers
17553.0,130,1,1487.6,2,2,3,223,🛒 Occasional Shoppers
17554.0,1,5,1952.45,4,4,4,444,🏆 High-Value Champions
17555.0,20,2,480.31,3,3,2,332,🛒 Occasional Shoppers
17556.0,206,1,157.9,1,2,1,121,⚠️ At-Risk / Lost
17557.0,14,3,541.46,4,3,2,432,🛒 Occasional Shoppers
17560.0,95,4,854.95,2,3,3,233,🛒 Occasional Shoppers
17561.0,19,1,165.12,3,2,1,321,🛒 Occasional Shoppers
17562.0,14,7,1122.38,4,4,3,443,🏆 High-Value Champions
17564.0,24,3,454.01,3,3,2,332,🛒 Occasional Shoppers
17566.0,8,2,869.77,4,3,3,433,🔄 Loyal Regulars
17567.0,7,8,4331.48,4,4,4,444,🏆 High-Value Champions
17569.0,332,1,344.14,1,2,2,122,🛒 Occasional Shoppers
17571.0,50,4,1425.67,3,3,3,333,🔄 Loyal Regulars
17572.0,71,4,226.75000000000003,2,3,1,231,🛒 Occasional Shoppers
17573.0,29,3,380.6,3,3,2,332,🛒 Occasional Shoppers
17574.0,243,1,185.65,1,2,1,121,⚠️ At-Risk / Lost
17576.0,8,19,3564.83,4,4,4,444,🏆 High-Value Champions
17578.0,218,1,143.45999999999998,1,2,1,121,⚠️ At-Risk / Lost
17579.0,5,3,448.90000000000003,4,3,2,432,🛒 Occasional Shoppers
17580.0,253,3,215.72,1,3,1,131,🛒 Occasional Shoppers
17581.0,1,25,11025.24,4,4,4,444,🏆 High-Value Champions
17582.0,236,1,175.27,1,2,1,121,⚠️ At-Risk / Lost
17584.0,7,2,1242.3,4,3,3,433,🔄 Loyal Regulars
17585.0,109,4,1116.68,2,3,3,233,🛒 Occasional Shoppers
17588.0,100,3,1240.2,2,3,3,233,🛒 Occasional Shoppers
17589.0,60,4,2404.17,2,3,4,234,🛒 Occasional Shoppers
17590.0,2,3,1468.02,4,3,3,433,🔄 Loyal Regulars
17591.0,73,7,2203.67,2,4,4,244,🛒 Occasional Shoppers
17593.0,4,5,3923.86,4,4,4,444,🏆 High-Value Champions
17594.0,85,2,993.18,2,3,3,233,🛒 Occasional Shoppers
17595.0,12,2,386.69,4,3,2,432,🛒 Occasional Shoppers
17596.0,23,7,2806.69,3,4,4,344,🏆 High-Value Champions
17597.0,214,1,2044.3700000000001,1,2,4,124,🛒 Occasional Shoppers
17600.0,18,1,161.67000000000002,3,2,1,321,🛒 Occasional Shoppers
17601.0,239,1,116.00999999999999,1,2,1,121,⚠️ At-Risk / Lost
17602.0,2,6,5054.42,4,4,4,444,🏆 High-Value Champions
17603.0,78,1,394.72,2,2,2,222,🛒 Occasional Shoppers
17604.0,217,2,309.36,1,3,2,132,🛒 Occasional Shoppers
17608.0,33,2,191.99,3,3,1,331,🛒 Occasional Shoppers
17609.0,41,5,1105.78,3,4,3,343,🔄 Loyal Regulars
17611.0,7,15,3961.12,4,4,4,444,🏆 High-Value Champions
17612.0,53,6,2048.45,2,4,4,244,🛒 Occasional Shoppers
17613.0,23,14,4544.55,3,4,4,344,🏆 High-Value Champions
17614.0,57,1,386.32,2,2,2,222,🛒 Occasional Shoppers
17615.0,130,3,329.6,2,3,2,232,🛒 Occasional Shoppers
17616.0,174,3,571.1999999999999,1,3,2,132,🛒 Occasional Shoppers
17618.0,6,3,930.28,4,3,3,433,🔄 Loyal Regulars
17619.0,312,1,214.37,1,2,1,121,⚠️ At-Risk / Lost
17620.0,60,1,81.44,2,2,1,221,🛒 Occasional Shoppers
17621.0,21,3,1379.9,3,3,3,333,🔄 Loyal Regulars
17623.0,33,1,527.0500000000001,3,2,2,322,🛒 Occasional Shoppers
17624.0,15,2,843.48,4,3,3,433,🔄 Loyal Regulars
17625.0,18,4,2020.4,3,3,4,334,🔄 Loyal Regulars
17628.0,81,1,75.75,2,2,1,221,🛒 Occasional Shoppers
17629.0,6,8,1814.12,4,4,4,444,🏆 High-Value Champions
17630.0,170,2,503.59999999999997,1,3,2,132,🛒 Occasional Shoppers
17631.0,2,3,528.33,4,3,2,432,🛒 Occasional Shoppers
17633.0,31,4,1324.84,3,3,3,333,🔄 Loyal Regulars
17634.0,36,9,2358.59,3,4,4,344,🏆 High-Value Champions
17636.0,19,1,285.56,3,2,1,321,🛒 Occasional Shoppers
17637.0,31,2,547.0600000000001,3,3,2,332,🛒 Occasional Shoppers
17639.0,276,1,108.5,1,2,1,121,⚠️ At-Risk / Lost
17640.0,87,1,621.66,2,2,2,222,🛒 Occasional Shoppers
17642.0,120,2,712.29,2,3,3,233,🛒 Occasional Shoppers
17643.0,373,1,101.55,1,2,1,121,⚠️ At-Risk / Lost
17644.0,1,11,2895.64,4,4,4,444,🏆 High-Value Champions
17646.0,219,3,1008.39,1,3,3,133,🛒 Occasional Shoppers
17647.0,65,1,133.06,2,2,1,221,🛒 Occasional Shoppers
17648.0,61,4,1797.5,2,3,4,234,🛒 Occasional Shoppers
17649.0,138,1,868.49,2,2,3,223,🛒 Occasional Shoppers
17650.0,21,1,166.08,3,2,1,321,🛒 Occasional Shoppers
17651.0,12,10,3945.0,4,4,4,444,🏆 High-Value Champions
